saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,year,month,year_month,revenue,cost,profit,margin_pct
S09674,2023-07-19 15:06:00,P1173,Men's_173,Men's Shirts,Black,XL,2,2328.85,1752.79,4657.7,3505.58,C29673,Aarav_9673,Tirunelveli,8.7139,77.7567,SP147,Salesperson_47,Returned,in-store,2023,7,2023-07,4657.7,3505.58,1152.12,0.24735813813684865
S09675,2024-07-05 10:25:00,P1174,Women's_174,Women's Dresses,Maroon,M,1,243.56,150.45,243.56,150.45,C29674,Devi_9674,Madurai,9.9252,78.1198,SP103,Salesperson_3,Pending,in-store,2024,7,2024-07,243.56,150.45,93.11000000000001,0.38228773197569393
S09676,2024-08-19 11:45:00,P1175,Sportswear_175,Sportswear,Blue,XS,4,2427.85,1781.05,9711.4,7124.2,C29675,Bhuvana_9675,Coimbatore,11.0168,76.9558,SP144,Salesperson_44,Paid,online,2024,8,2024-08,9711.4,7124.2,2587.2,0.2664085507753774
S09677,2024-01-07 10:17:00,P1176,T-Shirts_176,T-Shirts,White,S,1,2283.09,1744.99,2283.09,1744.99,C29676,Meena_9676,Chennai,13.0827,80.2707,SP123,Salesperson_23,Paid,online,2024,1,2024-01,2283.09,1744.99,538.1000000000001,0.23568935083592854
S09678,2024-09-10 11:20:00,P1177,Men's_177,Men's Shirts,Black,M,2,965.59,744.3,1931.18,1488.6,C29677,Aarav_9677,Erode,11.34,77.7172,SP144,Salesperson_44,Paid,in-store,2024,9,2024-09,1931.18,1488.6,442.58000000000015,0.22917594424134474
S09679,2023-02-24 19:28:00,P1178,Men's_178,Men's Shirts,Maroon,L,2,405.88,266.6,811.76,533.2,C29678,Ganesh_9678,Erode,11.34,77.7172,SP132,Salesperson_32,Returned,mobile_app,2023,2,2023-02,811.76,533.2,278.55999999999995,0.3431556124963043
S09680,2023-03-03 11:38:00,P1179,Kurta_179,Kurta,Yellow,M,3,2377.66,1490.72,7132.98,4472.16,C29679,Anu_9679,Salem,11.6643,78.146,SP109,Salesperson_9,Pending,in-store,2023,3,2023-03,7132.98,4472.16,2660.8199999999997,0.37303062675067084
S09681,2023-06-07 12:30:00,P1180,Sarees_180,Sarees,Green,L,4,2217.01,1835.42,8868.04,7341.68,C29680,Ravi_9680,Erode,11.34,77.7172,SP133,Salesperson_33,Returned,in-store,2023,6,2023-06,8868.04,7341.68,1526.3600000000006,0.17211920559672717
S09682,2024-08-21 19:49:00,P1181,Sportswear_181,Sportswear,Yellow,M,3,1112.95,671.89,3338.85,2015.67,C29681,Devi_9681,Erode,11.34,77.7172,SP149,Salesperson_49,Returned,in-store,2024,8,2024-08,3338.85,2015.67,1323.1799999999998,0.3962981266004762
S09683,2023-05-19 10:23:00,P1182,T-Shirts_182,T-Shirts,Green,XL,1,1678.05,1372.32,1678.05,1372.32,C29682,Kavin_9682,Vellore,12.9165,79.1325,SP131,Salesperson_31,Returned,in-store,2023,5,2023-05,1678.05,1372.32,305.73,0.18219361759184768
S09684,2023-09-10 11:08:00,P1183,Men's_183,Men's Shirts,Blue,XL,3,1736.24,1141.54,5208.72,3424.62,C29683,Meena_9683,Madurai,9.9252,78.1198,SP123,Salesperson_23,Pending,in-store,2023,9,2023-09,5208.72,3424.62,1784.1000000000004,0.34252177118370736
S09685,2024-09-30 12:46:00,P1184,Kurta_184,Kurta,Grey,M,2,2077.14,1425.16,4154.28,2850.32,C29684,Sathish_9684,Salem,11.6643,78.146,SP108,Salesperson_8,Pending,online,2024,9,2024-09,4154.28,2850.32,1303.9599999999996,0.31388351290717037
S09686,2024-01-27 12:35:00,P1185,Kid's_185,Kid's Wear,Blue,L,3,1674.67,1447.99,5024.01,4343.97,C29685,Priya_9685,Chennai,13.0827,80.2707,SP139,Salesperson_39,Returned,in-store,2024,1,2024-01,5024.01,4343.97,680.04,0.1353580108319848
S09687,2024-02-06 21:13:00,P1186,Kid's_186,Kid's Wear,Black,XL,3,2263.34,1443.06,6790.02,4329.18,C29686,Sanjay_9686,Coimbatore,11.0168,76.9558,SP117,Salesperson_17,Cancelled,in-store,2024,2,2024-02,6790.02,4329.18,2460.84,0.3624201401468626
S09688,2024-04-02 11:20:00,P1187,Sportswear_187,Sportswear,Blue,XXL,3,2276.46,1411.05,6829.38,4233.15,C29687,Vishal_9687,Madurai,9.9252,78.1198,SP147,Salesperson_47,Paid,online,2024,4,2024-04,6829.38,4233.15,2596.2300000000005,0.380156031733481
S09689,2023-12-05 16:03:00,P1188,Jeans_188,Jeans,Yellow,L,2,1338.11,939.77,2676.22,1879.54,C29688,Ganesh_9688,Vellore,12.9165,79.1325,SP128,Salesperson_28,Cancelled,third-party,2023,12,2023-12,2676.22,1879.54,796.6799999999998,0.29768853083827185
S09690,2023-07-01 16:27:00,P1189,Jeans_189,Jeans,Blue,S,1,1713.92,1032.24,1713.92,1032.24,C29689,Vishal_9689,Chennai,13.0827,80.2707,SP118,Salesperson_18,Cancelled,mobile_app,2023,7,2023-07,1713.92,1032.24,681.6800000000001,0.39773151605675877
S09691,2024-03-07 20:21:00,P1190,Jeans_190,Jeans,Maroon,L,1,1726.42,1099.73,1726.42,1099.73,C29690,Devi_9690,Tiruchirappalli,10.7905,78.7047,SP124,Salesperson_24,Pending,online,2024,3,2024-03,1726.42,1099.73,626.69,0.3629997335526697
S09692,2024-05-06 10:35:00,P1191,Jeans_191,Jeans,Blue,L,2,1762.64,1545.33,3525.28,3090.66,C29691,Karthik_9691,Tirunelveli,8.7139,77.7567,SP113,Salesperson_13,Pending,in-store,2024,5,2024-05,3525.28,3090.66,434.62000000000035,0.12328666091771442
S09693,2024-01-15 10:15:00,P1192,Sportswear_192,Sportswear,Black,XXL,2,2108.53,1828.24,4217.06,3656.48,C29692,Vishal_9692,Vellore,12.9165,79.1325,SP129,Salesperson_29,Shipped,in-store,2024,1,2024-01,4217.06,3656.48,560.5800000000004,0.1329314735858632
S09694,2024-05-01 13:03:00,P1193,Jeans_193,Jeans,Red,XXL,3,1812.32,1391.85,5436.96,4175.55,C29693,Priya_9693,Tirunelveli,8.7139,77.7567,SP134,Salesperson_34,Returned,mobile_app,2024,5,2024-05,5436.96,4175.55,1261.4099999999999,0.23200648892027895
S09695,2023-08-08 11:22:00,P1194,Kid's_194,Kid's Wear,Grey,L,2,2188.73,1847.16,4377.46,3694.32,C29694,Karthik_9694,Salem,11.6643,78.146,SP140,Salesperson_40,Shipped,third-party,2023,8,2023-08,4377.46,3694.32,683.1399999999999,0.15605853622877192
S09696,2023-05-17 15:10:00,P1195,Women's_195,Women's Dresses,Yellow,XXL,1,1950.78,1488.25,1950.78,1488.25,C29695,Lakshmi_9695,Vellore,12.9165,79.1325,SP114,Salesperson_14,Paid,online,2023,5,2023-05,1950.78,1488.25,462.53,0.2371000317821589
S09697,2023-04-28 13:34:00,P1196,Jeans_196,Jeans,Grey,XL,4,769.61,534.19,3078.44,2136.76,C29696,Ganesh_9696,Tirunelveli,8.7139,77.7567,SP133,Salesperson_33,Paid,mobile_app,2023,4,2023-04,3078.44,2136.76,941.6799999999998,0.3058951936695209
S09698,2023-12-13 21:51:00,P1197,T-Shirts_197,T-Shirts,White,XXL,1,741.81,649.76,741.81,649.76,C29697,Bhuvana_9697,Madurai,9.9252,78.1198,SP136,Salesperson_36,Cancelled,mobile_app,2023,12,2023-12,741.81,649.76,92.04999999999995,0.12408837842574238
S09699,2023-06-10 16:27:00,P1198,Jeans_198,Jeans,Pink,XL,1,637.96,552.43,637.96,552.43,C29698,Ravi_9698,Erode,11.34,77.7172,SP107,Salesperson_7,Cancelled,in-store,2023,6,2023-06,637.96,552.43,85.53000000000009,0.13406796664367684
S09700,2024-06-23 20:53:00,P1199,Men's_199,Men's Shirts,Grey,M,2,1991.01,1602.01,3982.02,3204.02,C29699,Aarav_9699,Tirunelveli,8.7139,77.7567,SP125,Salesperson_25,Paid,in-store,2024,6,2024-06,3982.02,3204.02,778.0,0.19537822512192304
S09701,2024-07-25 15:24:00,P1200,Women's_200,Women's Dresses,Yellow,M,2,820.64,694.27,1641.28,1388.54,C29700,Karthik_9700,Coimbatore,11.0168,76.9558,SP102,Salesperson_2,Shipped,in-store,2024,7,2024-07,1641.28,1388.54,252.74,0.1539895691167869
S09702,2023-07-05 10:33:00,P1201,T-Shirts_201,T-Shirts,Maroon,XS,1,2296.66,1810.87,2296.66,1810.87,C29701,Anu_9701,Erode,11.34,77.7172,SP148,Salesperson_48,Cancelled,in-store,2023,7,2023-07,2296.66,1810.87,485.78999999999996,0.2115202076058276
S09703,2024-03-10 20:43:00,P1202,Kurta_202,Kurta,Blue,XS,1,333.74,204.55,333.74,204.55,C29702,Karthik_9702,Chennai,13.0827,80.2707,SP104,Salesperson_4,Shipped,in-store,2024,3,2024-03,333.74,204.55,129.19,0.38709774075627734
S09704,2023-01-20 14:50:00,P1203,Women's_203,Women's Dresses,Maroon,L,4,1100.79,975.73,4403.16,3902.92,C29703,Bhuvana_9703,Madurai,9.9252,78.1198,SP137,Salesperson_37,Shipped,in-store,2023,1,2023-01,4403.16,3902.92,500.2399999999998,0.11360931694510301
S09705,2023-08-20 11:57:00,P1204,Men's_204,Men's Shirts,Blue,XXL,2,987.63,675.69,1975.26,1351.38,C29704,Kavin_9704,Erode,11.34,77.7172,SP132,Salesperson_32,Pending,in-store,2023,8,2023-08,1975.26,1351.38,623.8799999999999,0.3158470277330579
S09706,2024-08-26 13:32:00,P1205,Women's_205,Women's Dresses,Yellow,L,1,2488.99,2067.98,2488.99,2067.98,C29705,Kavin_9705,Salem,11.6643,78.146,SP111,Salesperson_11,Paid,online,2024,8,2024-08,2488.99,2067.98,421.00999999999976,0.16914893189607022
S09707,2024-01-04 18:54:00,P1206,Kurta_206,Kurta,Red,M,2,561.01,476.75,1122.02,953.5,C29706,Lakshmi_9706,Coimbatore,11.0168,76.9558,SP149,Salesperson_49,Paid,in-store,2024,1,2024-01,1122.02,953.5,168.51999999999998,0.1501934011871446
S09708,2023-05-05 19:11:00,P1207,Kurta_207,Kurta,Grey,L,1,820.74,548.97,820.74,548.97,C29707,Sathish_9707,Chennai,13.0827,80.2707,SP121,Salesperson_21,Returned,in-store,2023,5,2023-05,820.74,548.97,271.77,0.33112800643321877
S09709,2024-09-11 13:29:00,P1208,Jeans_208,Jeans,Yellow,S,1,934.01,563.68,934.01,563.68,C29708,Bhuvana_9708,Erode,11.34,77.7172,SP135,Salesperson_35,Pending,in-store,2024,9,2024-09,934.01,563.68,370.33000000000004,0.39649468421108985
S09710,2024-05-10 13:52:00,P1209,Women's_209,Women's Dresses,White,XXL,2,1915.86,1701.98,3831.72,3403.96,C29709,Ravi_9709,Coimbatore,11.0168,76.9558,SP137,Salesperson_37,Paid,in-store,2024,5,2024-05,3831.72,3403.96,427.75999999999976,0.11163654964350207
S09711,2023-07-30 18:18:00,P1210,Kid's_210,Kid's Wear,Black,S,4,589.37,502.33,2357.48,2009.32,C29710,Ravi_9710,Coimbatore,11.0168,76.9558,SP102,Salesperson_2,Shipped,in-store,2023,7,2023-07,2357.48,2009.32,348.1600000000001,0.1476831192629418
S09712,2023-03-03 20:45:00,P1211,Jeans_211,Jeans,Green,M,1,2489.73,1957.1,2489.73,1957.1,C29711,Ravi_9711,Tirunelveli,8.7139,77.7567,SP139,Salesperson_39,Pending,mobile_app,2023,3,2023-03,2489.73,1957.1,532.6300000000001,0.21393082784076992
S09713,2024-02-24 17:53:00,P1212,Women's_212,Women's Dresses,Green,S,4,336.05,240.62,1344.2,962.48,C29712,Sanjay_9712,Chennai,13.0827,80.2707,SP112,Salesperson_12,Returned,mobile_app,2024,2,2024-02,1344.2,962.48,381.72,0.2839755988692159
S09714,2024-01-03 13:41:00,P1213,Men's_213,Men's Shirts,Yellow,L,2,1938.47,1579.99,3876.94,3159.98,C29713,Devi_9713,Salem,11.6643,78.146,SP113,Salesperson_13,Paid,in-store,2024,1,2024-01,3876.94,3159.98,716.96,0.1849293514988625
S09715,2023-02-17 13:49:00,P1214,Sportswear_214,Sportswear,Green,XS,1,1978.68,1670.26,1978.68,1670.26,C29714,Devi_9714,Chennai,13.0827,80.2707,SP141,Salesperson_41,Returned,in-store,2023,2,2023-02,1978.68,1670.26,308.4200000000001,0.15587159116178465
S09716,2023-07-29 21:42:00,P1215,Kurta_215,Kurta,Black,XS,1,1460.87,1179.69,1460.87,1179.69,C29715,Sanjay_9715,Coimbatore,11.0168,76.9558,SP133,Salesperson_33,Shipped,online,2023,7,2023-07,1460.87,1179.69,281.17999999999984,0.19247434747787268
S09717,2024-01-21 17:31:00,P1216,Sportswear_216,Sportswear,Red,XXL,2,387.29,338.48,774.58,676.96,C29716,Diya_9716,Vellore,12.9165,79.1325,SP134,Salesperson_34,Pending,in-store,2024,1,2024-01,774.58,676.96,97.62,0.12602959022954374
S09718,2023-09-20 15:46:00,P1217,Sarees_217,Sarees,Red,XXL,1,2277.44,1647.04,2277.44,1647.04,C29717,Karthik_9717,Salem,11.6643,78.146,SP118,Salesperson_18,Returned,mobile_app,2023,9,2023-09,2277.44,1647.04,630.4000000000001,0.2768020233244345
S09719,2024-03-20 19:47:00,P1218,Jeans_218,Jeans,Blue,XL,1,1591.65,1249.75,1591.65,1249.75,C29718,Diya_9718,Tiruchirappalli,10.7905,78.7047,SP106,Salesperson_6,Pending,in-store,2024,3,2024-03,1591.65,1249.75,341.9000000000001,0.2148085320265134
S09720,2023-11-06 16:17:00,P1219,Sarees_219,Sarees,White,L,1,1595.95,980.07,1595.95,980.07,C29719,Aarav_9719,Vellore,12.9165,79.1325,SP112,Salesperson_12,Returned,in-store,2023,11,2023-11,1595.95,980.07,615.88,0.38590181396660295
S09721,2023-02-12 12:11:00,P1220,Women's_220,Women's Dresses,Black,M,1,1389.14,1201.42,1389.14,1201.42,C29720,Lakshmi_9720,Chennai,13.0827,80.2707,SP121,Salesperson_21,Returned,third-party,2023,2,2023-02,1389.14,1201.42,187.72000000000003,0.13513396777862563
S09722,2024-05-18 20:33:00,P1221,Men's_221,Men's Shirts,Grey,L,2,2031.8,1381.32,4063.6,2762.64,C29721,Vishal_9721,Vellore,12.9165,79.1325,SP107,Salesperson_7,Cancelled,in-store,2024,5,2024-05,4063.6,2762.64,1300.96,0.3201496210256915
S09723,2024-02-23 11:00:00,P1222,Kurta_222,Kurta,Green,XXL,1,2113.98,1401.98,2113.98,1401.98,C29722,Sathish_9722,Salem,11.6643,78.146,SP112,Salesperson_12,Shipped,in-store,2024,2,2024-02,2113.98,1401.98,712.0,0.3368054570052697
S09724,2024-03-17 18:33:00,P1223,Women's_223,Women's Dresses,Black,XS,1,892.95,594.56,892.95,594.56,C29723,Vishal_9723,Tirunelveli,8.7139,77.7567,SP114,Salesperson_14,Cancelled,in-store,2024,3,2024-03,892.95,594.56,298.3900000000001,0.3341620471470968
S09725,2024-06-07 10:17:00,P1224,T-Shirts_224,T-Shirts,Maroon,XXL,1,1276.05,1088.02,1276.05,1088.02,C29724,Aarav_9724,Vellore,12.9165,79.1325,SP108,Salesperson_8,Paid,in-store,2024,6,2024-06,1276.05,1088.02,188.02999999999997,0.14735316014262761
S09726,2024-03-14 16:16:00,P1225,Sportswear_225,Sportswear,Maroon,M,4,1224.5,927.25,4898.0,3709.0,C29725,Devi_9725,Tirunelveli,8.7139,77.7567,SP142,Salesperson_42,Cancelled,online,2024,3,2024-03,4898.0,3709.0,1189.0,0.24275214373213558
S09727,2023-11-07 19:29:00,P1226,T-Shirts_226,T-Shirts,Yellow,XL,4,815.43,705.79,3261.72,2823.16,C29726,Vishal_9726,Chennai,13.0827,80.2707,SP111,Salesperson_11,Pending,online,2023,11,2023-11,3261.72,2823.16,438.55999999999995,0.1344566670345707
S09728,2023-11-03 17:53:00,P1227,Kid's_227,Kid's Wear,Grey,XXL,3,1130.82,741.99,3392.46,2225.97,C29727,Ravi_9727,Erode,11.34,77.7172,SP143,Salesperson_43,Paid,in-store,2023,11,2023-11,3392.46,2225.97,1166.4900000000002,0.3438478272404097
S09729,2023-07-21 16:39:00,P1228,Kid's_228,Kid's Wear,Blue,XL,4,2160.7,1774.19,8642.8,7096.76,C29728,Aarav_9728,Erode,11.34,77.7172,SP148,Salesperson_48,Shipped,in-store,2023,7,2023-07,8642.8,7096.76,1546.039999999999,0.17888184384690137
S09730,2023-04-06 10:00:00,P1229,Sportswear_229,Sportswear,Green,M,1,1468.73,916.06,1468.73,916.06,C29729,Kavin_9729,Vellore,12.9165,79.1325,SP137,Salesperson_37,Pending,in-store,2023,4,2023-04,1468.73,916.06,552.6700000000001,0.3762910814104703
S09731,2023-02-17 14:43:00,P1230,T-Shirts_230,T-Shirts,White,M,2,1642.93,1401.41,3285.86,2802.82,C29730,Karthik_9730,Coimbatore,11.0168,76.9558,SP145,Salesperson_45,Cancelled,in-store,2023,2,2023-02,3285.86,2802.82,483.03999999999996,0.14700565453184247
S09732,2023-01-27 21:19:00,P1231,Men's_231,Men's Shirts,Pink,L,1,2086.33,1269.12,2086.33,1269.12,C29731,Ravi_9731,Salem,11.6643,78.146,SP141,Salesperson_41,Pending,online,2023,1,2023-01,2086.33,1269.12,817.21,0.39169738248503355
S09733,2024-09-19 11:55:00,P1232,Women's_232,Women's Dresses,Red,XL,1,1401.44,1126.95,1401.44,1126.95,C29732,Meena_9732,Chennai,13.0827,80.2707,SP126,Salesperson_26,Pending,mobile_app,2024,9,2024-09,1401.44,1126.95,274.49,0.1958628268067131
S09734,2023-07-06 12:36:00,P1233,T-Shirts_233,T-Shirts,White,S,1,1048.49,742.6,1048.49,742.6,C29733,Bhuvana_9733,Vellore,12.9165,79.1325,SP106,Salesperson_6,Paid,in-store,2023,7,2023-07,1048.49,742.6,305.89,0.29174336426670733
S09735,2023-08-19 15:06:00,P1234,T-Shirts_234,T-Shirts,Green,M,4,2184.54,1729.93,8738.16,6919.72,C29734,Ravi_9734,Tirunelveli,8.7139,77.7567,SP117,Salesperson_17,Pending,mobile_app,2023,8,2023-08,8738.16,6919.72,1818.4399999999996,0.20810330779019834
S09736,2023-01-06 13:25:00,P1235,Jeans_235,Jeans,Grey,S,2,2475.12,1664.45,4950.24,3328.9,C29735,Karthik_9735,Tiruchirappalli,10.7905,78.7047,SP144,Salesperson_44,Returned,in-store,2023,1,2023-01,4950.24,3328.9,1621.3399999999997,0.32752755421959334
S09737,2023-01-23 15:53:00,P1236,Sportswear_236,Sportswear,Green,M,1,897.11,555.16,897.11,555.16,C29736,Anu_9736,Erode,11.34,77.7172,SP133,Salesperson_33,Cancelled,mobile_app,2023,1,2023-01,897.11,555.16,341.95000000000005,0.3811684185885789
S09738,2023-04-23 10:49:00,P1237,Jeans_237,Jeans,Green,S,1,1420.11,1088.86,1420.11,1088.86,C29737,Ganesh_9737,Tirunelveli,8.7139,77.7567,SP149,Salesperson_49,Pending,in-store,2023,4,2023-04,1420.11,1088.86,331.25,0.2332565787157333
S09739,2023-12-26 12:14:00,P1238,Sarees_238,Sarees,Red,S,1,1214.18,1021.66,1214.18,1021.66,C29738,Kavin_9738,Vellore,12.9165,79.1325,SP128,Salesperson_28,Returned,mobile_app,2023,12,2023-12,1214.18,1021.66,192.5200000000001,0.15855968637269605
S09740,2024-05-26 12:27:00,P1239,Kurta_239,Kurta,Red,S,2,508.54,327.82,1017.08,655.64,C29739,Meena_9739,Salem,11.6643,78.146,SP131,Salesperson_31,Paid,online,2024,5,2024-05,1017.08,655.64,361.44000000000005,0.35537027569119445
S09741,2023-06-03 17:28:00,P1240,Jeans_240,Jeans,Grey,XS,2,799.44,541.61,1598.88,1083.22,C29740,Karthik_9740,Vellore,12.9165,79.1325,SP143,Salesperson_43,Shipped,in-store,2023,6,2023-06,1598.88,1083.22,515.6600000000001,0.3225132592814971
S09742,2023-05-20 14:48:00,P1241,Sarees_241,Sarees,Green,S,2,892.57,577.99,1785.14,1155.98,C29741,Kavin_9741,Coimbatore,11.0168,76.9558,SP143,Salesperson_43,Pending,in-store,2023,5,2023-05,1785.14,1155.98,629.1600000000001,0.3524429456513215
S09743,2023-10-09 11:02:00,P1242,Men's_242,Men's Shirts,Red,XXL,4,2250.5,1912.66,9002.0,7650.64,C29742,Vishal_9742,Chennai,13.0827,80.2707,SP140,Salesperson_40,Pending,online,2023,10,2023-10,9002.0,7650.64,1351.3599999999997,0.15011775161075314
S09744,2024-02-08 11:00:00,P1243,Jeans_243,Jeans,White,S,4,652.27,418.02,2609.08,1672.08,C29743,Ganesh_9743,Chennai,13.0827,80.2707,SP112,Salesperson_12,Pending,mobile_app,2024,2,2024-02,2609.08,1672.08,937.0,0.3591304214512395
S09745,2023-06-20 14:45:00,P1244,Sportswear_244,Sportswear,Black,XL,3,1150.93,831.41,3452.79,2494.23,C29744,Vishal_9744,Tirunelveli,8.7139,77.7567,SP149,Salesperson_49,Pending,online,2023,6,2023-06,3452.79,2494.23,958.56,0.277618969007672
S09746,2023-01-01 20:45:00,P1245,Sarees_245,Sarees,Red,XS,3,401.36,328.93,1204.08,986.79,C29745,Kavin_9745,Coimbatore,11.0168,76.9558,SP120,Salesperson_20,Shipped,in-store,2023,1,2023-01,1204.08,986.79,217.28999999999996,0.1804614311341439
S09747,2023-06-03 10:25:00,P1246,Jeans_246,Jeans,Maroon,S,4,889.37,582.37,3557.48,2329.48,C29746,Priya_9746,Erode,11.34,77.7172,SP126,Salesperson_26,Cancelled,in-store,2023,6,2023-06,3557.48,2329.48,1228.0,0.34518816690466286
S09748,2023-04-14 15:26:00,P1247,T-Shirts_247,T-Shirts,Black,L,1,1198.01,886.18,1198.01,886.18,C29747,Bhuvana_9747,Tirunelveli,8.7139,77.7567,SP132,Salesperson_32,Shipped,in-store,2023,4,2023-04,1198.01,886.18,311.83000000000004,0.26028998088496763
S09749,2023-03-01 11:15:00,P1248,T-Shirts_248,T-Shirts,Blue,XL,1,781.4,474.59,781.4,474.59,C29748,Sathish_9748,Vellore,12.9165,79.1325,SP134,Salesperson_34,Returned,in-store,2023,3,2023-03,781.4,474.59,306.81,0.39264141284873305
S09750,2023-08-16 12:53:00,P1249,Women's_249,Women's Dresses,Black,XXL,2,1670.63,1074.7,3341.26,2149.4,C29749,Lakshmi_9749,Salem,11.6643,78.146,SP118,Salesperson_18,Returned,online,2023,8,2023-08,3341.26,2149.4,1191.8600000000001,0.3567097442282253
S09751,2024-05-14 19:31:00,P1250,Sarees_250,Sarees,Black,XXL,3,246.81,164.85,740.43,494.55,C29750,Kavin_9750,Erode,11.34,77.7172,SP131,Salesperson_31,Shipped,in-store,2024,5,2024-05,740.43,494.55,245.87999999999994,0.33207730643004735
S09752,2024-05-17 21:57:00,P1251,Jeans_251,Jeans,Grey,M,4,1419.64,978.89,5678.56,3915.56,C29751,Sathish_9751,Salem,11.6643,78.146,SP109,Salesperson_9,Cancelled,mobile_app,2024,5,2024-05,5678.56,3915.56,1763.0000000000005,0.31046603364233194
S09753,2023-06-11 18:20:00,P1252,Jeans_252,Jeans,Blue,XL,1,1417.72,1212.2,1417.72,1212.2,C29752,Lakshmi_9752,Erode,11.34,77.7172,SP106,Salesperson_6,Shipped,online,2023,6,2023-06,1417.72,1212.2,205.51999999999998,0.14496515531980925
S09754,2024-08-23 16:31:00,P1253,Kurta_253,Kurta,Pink,S,4,2107.78,1793.73,8431.12,7174.92,C29753,Meena_9753,Salem,11.6643,78.146,SP111,Salesperson_11,Cancelled,in-store,2024,8,2024-08,8431.12,7174.92,1256.2000000000007,0.14899562572944053
S09755,2024-01-07 17:21:00,P1254,Men's_254,Men's Shirts,Blue,XS,4,806.52,619.35,3226.08,2477.4,C29754,Karthik_9754,Salem,11.6643,78.146,SP146,Salesperson_46,Paid,in-store,2024,1,2024-01,3226.08,2477.4,748.6799999999998,0.23207112036899266
S09756,2023-01-02 21:56:00,P1255,Kurta_255,Kurta,Maroon,S,2,1173.45,766.95,2346.9,1533.9,C29755,Vishal_9755,Vellore,12.9165,79.1325,SP129,Salesperson_29,Paid,online,2023,1,2023-01,2346.9,1533.9,813.0,0.346414419020836
S09757,2023-11-17 19:36:00,P1256,Sarees_256,Sarees,White,XXL,3,1000.19,712.77,3000.57,2138.31,C29756,Sathish_9756,Coimbatore,11.0168,76.9558,SP104,Salesperson_4,Returned,online,2023,11,2023-11,3000.57,2138.31,862.2600000000002,0.28736540057389104
S09758,2023-10-12 12:16:00,P1257,Men's_257,Men's Shirts,Pink,M,2,1883.47,1626.1,3766.94,3252.2,C29757,Lakshmi_9757,Salem,11.6643,78.146,SP131,Salesperson_31,Shipped,in-store,2023,10,2023-10,3766.94,3252.2,514.7400000000002,0.1366467212113812
S09759,2023-11-11 15:48:00,P1258,Sarees_258,Sarees,Blue,S,3,954.92,778.25,2864.76,2334.75,C29758,Ganesh_9758,Erode,11.34,77.7172,SP130,Salesperson_30,Returned,third-party,2023,11,2023-11,2864.76,2334.75,530.0100000000002,0.18501026263980236
S09760,2024-05-06 11:34:00,P1259,Men's_259,Men's Shirts,Grey,M,4,1262.26,973.93,5049.04,3895.72,C29759,Sanjay_9759,Tiruchirappalli,10.7905,78.7047,SP122,Salesperson_22,Paid,mobile_app,2024,5,2024-05,5049.04,3895.72,1153.3200000000002,0.22842362112401568
S09761,2023-08-20 12:03:00,P1260,Jeans_260,Jeans,Maroon,S,2,1072.01,927.17,2144.02,1854.34,C29760,Vishal_9760,Tirunelveli,8.7139,77.7567,SP126,Salesperson_26,Pending,in-store,2023,8,2023-08,2144.02,1854.34,289.68000000000006,0.1351106799376872
S09762,2023-05-25 13:58:00,P1261,Jeans_261,Jeans,Black,M,4,997.53,856.15,3990.12,3424.6,C29761,Lakshmi_9761,Tirunelveli,8.7139,77.7567,SP127,Salesperson_27,Returned,in-store,2023,5,2023-05,3990.12,3424.6,565.52,0.1417300732810041
S09763,2024-04-28 16:53:00,P1262,Women's_262,Women's Dresses,Yellow,XXL,2,1107.34,933.67,2214.68,1867.34,C29762,Anu_9762,Madurai,9.9252,78.1198,SP109,Salesperson_9,Pending,in-store,2024,4,2024-04,2214.68,1867.34,347.3399999999999,0.15683529900482235
S09764,2023-09-08 21:09:00,P1263,Men's_263,Men's Shirts,White,L,2,1126.14,812.37,2252.28,1624.74,C29763,Priya_9763,Chennai,13.0827,80.2707,SP121,Salesperson_21,Cancelled,third-party,2023,9,2023-09,2252.28,1624.74,627.5400000000002,0.2786243273482871
S09765,2023-10-14 17:34:00,P1264,Kurta_264,Kurta,Grey,L,1,2267.14,1564.48,2267.14,1564.48,C29764,Devi_9764,Tirunelveli,8.7139,77.7567,SP142,Salesperson_42,Shipped,in-store,2023,10,2023-10,2267.14,1564.48,702.6599999999999,0.3099323376589006
S09766,2023-11-11 15:52:00,P1265,Women's_265,Women's Dresses,Green,M,1,1635.35,1090.75,1635.35,1090.75,C29765,Sathish_9765,Tiruchirappalli,10.7905,78.7047,SP114,Salesperson_14,Returned,mobile_app,2023,11,2023-11,1635.35,1090.75,544.5999999999999,0.3330173968875164
S09767,2024-09-04 15:12:00,P1266,T-Shirts_266,T-Shirts,Blue,M,2,2157.0,1671.86,4314.0,3343.72,C29766,Priya_9766,Vellore,12.9165,79.1325,SP137,Salesperson_37,Shipped,in-store,2024,9,2024-09,4314.0,3343.72,970.2800000000002,0.22491423273064445
S09768,2024-08-05 20:22:00,P1267,Jeans_267,Jeans,Maroon,XL,4,2389.91,1921.11,9559.64,7684.44,C29767,Kavin_9767,Tirunelveli,8.7139,77.7567,SP143,Salesperson_43,Pending,online,2024,8,2024-08,9559.64,7684.44,1875.1999999999998,0.1961580143185308
